TotalFile:1888	PakTime:2025-10-29 11:30:18	PakTimeSave:6901985a	CRC:31f28d6a
Index	ID	Time	FileName	Size	InPakSize	ComprFlag	CRC
708	6a714de7	2025-9-3 10:16:5	\setting\map\map_info\zhanchang_baomingdian_jin_yangzhou\info.txt	781	357	4	601813d8
709	6abed9bb	2025-9-3 10:16:9	\setting\downloader\reslist\map\huanggongdadian\element_res.txt	1035	310	4	fedbd052
710	6abf33a6	2025-9-3 10:16:5	\setting\map\map_info\yangzhoufu\info.txt	8759	2664	4	83a5bd1b
711	6ac98caa	2025-9-3 10:16:2	\setting\task\linktask\entity_buyitem.txt	2925	610	4	6614b801
712	6adbf122	2025-9-7 17:22:35	\setting\map\map_info\molongdianfeng2\trap\to_yelangjiuxu2.txt	363	130	4	e6b5f4ca
713	6b2957aa	2025-9-3 10:16:4	\setting\map\map_info\changgemen_cefang1\info.txt	696	361	4	86260549
714	6b91f80f	2025-9-3 10:16:1	\setting\boss\hellxoyo\baiqiulin.ini	1748	559	4	96c0feda
715	6b974551	2025-9-3 10:16:0	\setting\npc\infobandcolor.ini	1053	646	4	5afec1e7
716	6bc2a434	2025-9-3 10:16:5	\setting\map\map_info\longhuhuanjing_1_ylshj2\info.txt	543	360	4	a3bb5ea5
717	6c3ce4c1	2025-9-3 10:16:4	\setting\item\001\other\taskquest.txt	121585	33318	4	8622a5b5
718	6c4c08a9	2025-9-3 10:16:9	\setting\downloader\reslist\map\royal_daxidi\element_res.txt	3906	806	4	818e6e06
719	6c5b4732	2025-9-3 10:16:9	\setting\downloader\reslist\map\dadao_boss\element_res.txt	4376	950	4	5c0d46bc
720	6c804166	2025-9-7 17:22:34	\setting\downloader\reslist\map\yuanshisenlin\setting_res.txt	23323	1490	4	52cc8fd4
721	6cb9118d	2025-9-7 17:22:30	\setting\player\res\m_wind_offset.txt	34516	9724	4	1afa18a2
722	6cc1a3a5	2025-9-3 10:16:4	\setting\map\map_info\baihuazhen_2_chmyzh3\info.txt	831	454	4	dcec47e0
723	6cc3531e	2025-9-3 10:16:4	\setting\boss\KinEctype\worldboss\75boss_jin.ini	1849	657	4	d772b4c4
724	6ce28779	2025-9-3 10:16:0	\setting\kin\kinskill.txt	3898	1088	4	3fd655de
725	6ceca987	2025-9-3 10:16:4	\setting\event\jieri\201001_springfrestival\couplet.txt	2160	1461	4	c4b4ba13
726	6d284bbb	2025-9-3 10:16:5	\setting\map\map_info\menpaijingjichang_duanshi\info.txt	1348	446	4	ee1c8a78
727	6d2d2438	2025-9-3 10:16:5	\setting\map\map_info\shihunwupo1\info.txt	458	334	4	65281cb7
728	6d4f9f1a	2025-9-3 10:16:1	\setting\boss\gaojidadao\xiaxiaoqian.ini	1010	380	4	96e05fca
729	6d53ccb2	2025-9-7 17:22:35	\setting\map\map_info\zhanchang_pingyuan_yangzhou\trap\daying3_yewai.txt	1570	550	4	4eca3e0
730	6d8ca86a	2025-9-3 10:16:4	\setting\map\map_info\baihuazhen_2_chmyzhhzh1\info.txt	596	376	4	602eaa50
731	6dd74bb0	2025-9-3 10:16:1	\setting\boss\gaojidadao\gaojidadao.ini	643	314	4	f9e850f1
732	6e07bae5	2025-9-3 10:16:9	\setting\npc\droprate\treasuremap\level2\box_inside.txt	400	220	4	edeb0b7
733	6e60ad5b	2025-9-7 17:22:33	\setting\npc\res\carrierres\boat_sort.txt	272	85	4	16658f6f
734	6e884274	2025-9-7 17:22:33	\setting\battle\map\pingyuan\houying1chuwuxiang.txt	35	35	0	e12cc31f
735	6ef9601a	2025-9-3 10:16:5	\setting\map\map_info\yuanshisenlin_1\info.txt	1272	519	4	d7c6e58b
736	6efa2935	2025-9-3 10:16:1	\setting\boss\hellxoyo\yejing.ini	1166	580	4	67043f6
737	6f0a893b	2025-9-3 10:16:4	\setting\map\map_info\baihuazhen_2_pht\info.txt	519	344	4	aa6de484
738	6f2b0c54	2025-9-3 10:16:9	\setting\downloader\reslist\map\zhuxianzhen1\element_res.txt	19426	3305	4	249c81bc
739	6f33b1ee	2025-9-3 10:16:1	\setting\boss\cangbaotu\2741_shui.ini	821	374	4	a1068e7c
740	6f428657	2025-9-7 17:22:30	\setting\player\res\m_armor_lefthand_info.txt	11135	671	4	322b96cc
741	6f4d7476	2025-9-7 17:22:35	\setting\map\map_info\molongdianfeng1\trap\to_yelangjiuxu1.txt	349	123	4	5d6b0e7a
742	6f920db1	2025-9-3 10:16:4	\setting\task\treasuremap\award_treabox.txt	1421	360	4	f1c040f7
743	6fc12e9b	2025-9-3 10:16:9	\setting\downloader\reslist\map\yueyanglou\element_res.txt	10483	1985	4	6eafb8b1
744	6ffbd1eb	2025-9-7 17:22:34	\setting\map\map_info\baihutangerceng_yang_1\trap\to_exit.txt	455	158	4	b569193e
745	7040b894	2025-9-3 10:16:4	\setting\item\001\zhenyuansetting\gensetting.txt	508	204	4	fde45f98
746	70578917	2025-9-7 17:22:35	\setting\map\map_info\yelangjiuxu\trap\to_molongdianfeng1.txt	363	130	4	1fb1894c
747	70966d60	2025-9-3 10:16:9	\setting\downloader\reslist\map\xoyo_lv8_guzhu\element_res.txt	7806	1537	4	f84ac64
748	709f4e7b	2025-9-3 10:16:5	\setting\map\map_info\wulinleitai_yangzhou\info.txt	368	268	4	caa7c506
749	70a160bc	2025-9-3 10:16:9	\setting\downloader\reslist\map\bingxuemigong\element_res.txt	1285	321	4	37e38bf0
750	70a993cd	2025-9-7 17:22:34	\setting\map\map_info\chaoshengge\trap\to_exit564.txt	195	98	4	c1fae37f
751	70acf1da	2025-9-7 17:22:35	\setting\map\map_info\huanggongdadian_1\trap\to_exit568.txt	195	98	4	c1fae37f
752	70add5a4	2025-9-3 10:16:1	\setting\obj\moneyobj.txt	70	67	4	e85ccb51
753	70b4ba6c	2025-9-3 10:16:9	\setting\downloader\reslist\map\shixianmigong_1\element_res.txt	787	267	4	6b42ec73
754	70bc6c1f	2025-9-3 10:16:5	\setting\map\map_info\yueyaquan\info.txt	3287	895	4	d3e490b4
755	70d8706c	2025-9-3 10:16:5	\setting\map\map_info\hanshangucha\info.txt	3047	1012	4	ed15351f
756	70f9953a	2025-9-3 10:16:5	\setting\map\map_info\menpaijingjichang_wudang\info.txt	1348	445	4	39a2b627
757	70fb9bbb	2025-9-3 10:16:9	\setting\downloader\reslist\map\wudujiao\element_res.txt	6048	1412	4	853732f3
758	70fdfaae	2025-9-3 10:16:0	\setting\misc\plugindef.txt	789	448	4	cf91f530
759	71080797	2025-9-7 17:22:35	\setting\map\map_info\shihunwuming1\trap\to_taohuayuan1.txt	349	123	4	5d6b0e7a
760	7119bdf3	2025-9-3 10:16:5	\setting\map\map_info\menpaijingjichang_cuiyan\info.txt	1348	446	4	f82cef8
761	712a7b87	2025-9-3 10:16:5	\setting\map\map_info\tianwaitian\info.txt	735	384	4	9abaaacc
762	714a8957	2025-9-7 17:22:30	\setting\downloader\reslist\player_base_2.txt	14857	1262	4	2182688e
763	714ace69	2025-9-7 17:22:35	\setting\map\map_info\fenmingtangchen1\trap\to_fuliudong1.txt	349	123	4	5d6b0e7a
764	714c26b0	2025-9-3 10:16:9	\setting\downloader\reslist\map\houshanjindi\element_res.txt	6063	1263	4	a24483d5
765	71674dc4	2025-9-3 10:16:5	\setting\map\map_info\loulangucheng\info.txt	2307	477	4	a1f8dc31
766	7189612b	2025-9-7 17:22:30	\setting\player\res\m_helm_hair.txt	18356	3215	4	33298c84
767	718a6d92	2025-9-7 17:22:30	\setting\downloader\reslist\task_npc_06.txt	3205	424	4	66af6970
768	71a457c3	2025-9-7 17:22:35	\setting\map\map_info\juyanze\npc\zhayingbing.txt	727	409	4	858f2a29
769	71b662a3	2025-9-3 10:16:5	\setting\map\map_info\zhaofudating\info.txt	500	336	4	c50f448e
770	71ba8830	2025-9-3 10:16:5	\setting\npc\droprate\gaojidadao\ziyuan.txt	445	242	4	1e4b8714
771	71c3a5a0	2025-9-3 10:16:9	\setting\item\001\equip\general\helm.txt	25555	3143	4	2a5a7951
772	71d1ae5d	2025-9-7 17:22:34	\setting\map\map_info\baiyuetanmei2\trap\to_dayutai2.txt	363	130	4	e6b5f4ca
773	71fed7b1	2025-9-7 17:22:33	\setting\npc\res\carrierres\shadow.txt	2989	314	4	a39628e0
774	7232ce4e	2025-9-7 17:22:30	\setting\downloader\reslist\player_base_3.txt	6965	619	4	b72a623d
775	72425771	2025-9-3 10:16:9	\setting\item\001\extern\value\equip_starlevel_value.txt	45267	5172	4	b6a72b22
776	72451feb	2025-9-7 17:22:30	\setting\downloader\reslist\task_npc_07.txt	1560	250	4	89786a5c
777	72bc396b	2025-9-7 17:22:35	\setting\map\map_info\wangukuliang\trap\to_sanxiazhandao.txt	349	123	4	5d6b0e7a
778	72e18d4e	2025-9-3 10:16:4	\setting\boss\KinEctype\worldboss\gaoshixian.ini	899	350	4	e7a92480
779	7326a47d	2025-9-3 10:16:4	\setting\map\map_info\changgemen_cefang2\info.txt	705	363	4	fbe89ade
780	73299b47	2025-9-3 10:16:5	\setting\map\map_info\hupanzhulin_1\info.txt	5747	1549	4	5f826bdc
781	7363bfea	2025-9-3 10:16:1	\setting\item\001\equipprefix.txt	100	100	0	1ba7abac
782	73f1e9fd	2025-9-3 10:16:4	\setting\map\map_info\baihutangyiceng_xi_1\info.txt	386	294	4	f894d9bc
783	7407cde3	2025-9-7 17:22:35	\setting\map\map_info\funiushan\trap\to_huanghelou.txt	503	165	4	b2014861
784	740b4b96	2025-9-3 10:16:5	\setting\task\treasuremapex\maplist\6starmaps.txt	293	262	4	dca718d3
785	740d143f	2025-9-3 10:16:4	\setting\item\001\equip\effect.txt	1107	423	4	decfc6d0
786	74976b4b	2025-9-7 17:22:35	\setting\map\map_info\liansaizhunbeichang\npc\zhunbeichangguanyuan.txt	69	65	4	4c444039
787	74a59d77	2025-9-3 10:16:4	\setting\boss\KinEctype\worldboss\xingbutou.ini	899	350	4	e7a92480
788	74c37050	2025-9-7 17:22:30	\setting\downloader\reslist\player_base_1.txt	3882	662	4	2f7d7f24
789	750d490c	2025-9-7 17:22:30	\setting\player\res\f_armor_body_info.txt	11447	676	4	863704f5
790	750fd9e4	2025-9-7 17:22:34	\setting\downloader\reslist\map\gaibang\setting_res.txt	7300	640	4	83536b68
791	753f7839	2025-9-7 17:22:30	\setting\downloader\reslist\task_npc_05.txt	3628	465	4	a5c7584b
792	759dee7d	2025-9-3 10:16:9	\setting\downloader\reslist\map\xiakedao\element_res.txt	1071	429	4	8e3fb64d
793	75a041f3	2025-9-7 17:22:30	\setting\player\res\f_wind_rightwind_info.txt	2946	460	4	fe221a7b
794	75dce296	2025-9-3 10:16:5	\setting\map\map_info\linanfu_jiangxue\info.txt	506	345	4	c8a43d9
795	764b9102	2025-9-3 10:16:5	\setting\map\map_info\jiulaofeng\info.txt	4670	1419	4	a054072b
796	76684b6c	2025-9-7 17:22:34	\setting\downloader\reslist\map\kunlunpai\setting_res.txt	9224	774	4	883d760c
797	767407a6	2025-9-3 10:16:5	\setting\map\map_info\yinsuo\info.txt	774	392	4	85908332
798	76998c8b	2025-9-3 10:16:5	\setting\map\map_info\mangshedong\info.txt	721	398	4	a3cf266c
799	76dfce60	2025-9-3 10:16:5	\setting\map\map_info\yuanshisenlin_2_jtm\info.txt	458	336	4	3be06071
800	76f026f3	2025-9-7 17:22:34	\setting\map\map_info\afanggongfeixu\trap\to_xueluomenhe2.txt	363	129	4	6ef6cb68
801	770bb53d	2025-9-3 10:16:5	\setting\map\map_info\yuanshisenlin_2_dshkgl\info.txt	473	331	4	d277e57a
802	774027ee	2025-9-3 10:16:9	\setting\item\001\extern\value\magic_combine.txt	8671	1670	4	423b545b
803	775cd4a0	2025-9-7 17:22:35	\setting\map\map_info\zhanchang_pingyuan_fengxiang\trap\daying1_yewai.txt	2197	739	4	d963e7d8
804	775f7fbf	2025-9-7 17:22:34	\setting\item\001\extern\refine\refinerequire.txt	171	92	4	bb03262
805	77739345	2025-9-3 10:16:9	\setting\downloader\reslist\map\huiketing_haohua_y\element_res.txt	2323	473	4	ec6ecf6
806	778bb0dc	2025-9-3 10:16:5	\setting\map\map_info\wangukuwang1\info.txt	477	344	4	d71029dc
807	7797b098	2025-9-3 10:16:2	\setting\task\merchant\random_npc.txt	2861	1095	4	6b50ccf
808	77ef5d48	2025-9-3 10:16:9	\setting\downloader\reslist\map\xisuidaoshandong\element_res.txt	1457	425	4	7f12b7c2
809	780cd412	2025-9-7 17:22:34	\setting\map\map_info\baihutangerceng_yang_2\trap\to_exit.txt	455	158	4	b569193e
810	78333400	2025-9-3 10:16:9	\setting\item\001\extern\change\exequipcastsetting.txt	901	513	4	a38289c9
811	78338c56	2025-9-7 17:22:33	\setting\map\map_info\kunlunpai_shinei\info.txt	229	175	4	92bb7e25
812	786c76e0	2025-9-7 17:22:30	\setting\downloader\reslist\task_npc_04.txt	1996	300	4	4d566067
813	78713e1b	2025-9-3 10:16:5	\setting\map\map_info\kuafuzhanchang_1\info.txt	991	406	4	813852f4
814	78825b66	2025-9-3 10:16:9	\setting\downloader\reslist\map\junying_xiao_you\element_res.txt	1268	335	4	cc2e820
815	789a54eb	2025-9-7 17:22:30	\setting\player\res\f_weapon_rightweapon_info.txt	10264	716	4	994e4390
816	78af233c	2025-9-3 10:16:5	\setting\map\map_info\zhanchang_baomingdian_song_yangzhou\info.txt	781	355	4	b5cea347
817	78ce0441	2025-9-7 17:22:33	\setting\map\map_info\longzhoubisaichang\info.txt	6079	688	4	d63c8c81
818	7969a882	2025-9-7 17:22:33	\setting\map\map_info\luhegu\info.txt	229	175	4	92bb7e25
819	79728e89	2025-9-3 10:16:9	\setting\downloader\reslist\map\baimanshan_fuben\element_res.txt	12584	2354	4	9208c7f2
820	79fd60c4	2025-9-3 10:16:4	\setting\task\linktask\entity_finditem.txt	2115	537	4	7efa2f8b
821	7a6bb279	2025-9-3 10:16:5	\setting\map\map_info\zhanchang_xibei_fengxiang\info.txt	1263	410	4	59eb95d3
822	7a8c3ba0	2025-9-3 10:16:4	\setting\item\001\other\stone.txt	92273	7042	4	32b22fca
823	7a8dd345	2025-9-3 10:16:5	\setting\map\map_info\linanfu_huoshao\info.txt	1215	538	4	265daa18
824	7b1d34ef	2025-9-3 10:16:1	\setting\event\manager\eventpart.txt	325586	54743	4	c5544b8
825	7b7dc713	2025-9-7 17:22:33	\setting\npc\res\carrierres\layer4_info.txt	836	201	4	d59174cb
826	7b8d7541	2025-9-7 17:22:30	\setting\player\res\m_horse_horsefront_info.txt	5741	687	4	3190036
827	7b9384a7	2025-9-7 17:22:29	\setting\achievement\award_title.txt	22	22	0	52c0a044
828	7ba30aec	2025-9-7 17:22:34	\setting\map\map_info\afanggongfeixu\trap\to_xueluomenhe1.txt	363	123	4	21f3b8aa
829	7bb9739e	2025-9-3 10:16:1	\setting\boss\cangbaotu\2739_jin.ini	542	264	4	bfc357bc
830	7bc5cd91	2025-9-3 10:16:9	\setting\downloader\reslist\map\erhaimoyan\element_res.txt	10843	2102	4	b4671491
831	7bcd4704	2025-9-3 10:16:4	\setting\boss\KinEctype\worldboss\75boss_shui.ini	923	347	4	112fd0f3
832	7c13d51a	2025-9-3 10:16:1	\setting\boss\hellxoyo\longtao.ini	207	207	0	f66aa134
833	7c2016ce	2025-9-3 10:16:1	\setting\player\gb_playertask_def.txt	426	353	4	69518704
834	7c6252b8	2025-9-7 17:22:33	\setting\map\map_info\longhuhuanjing_3\info.txt	229	175	4	92bb7e25
835	7c6a0099	2025-9-3 10:16:0	\setting\domainbattle\countrysetting.txt	75	75	0	c98fef50
836	7c874e4a	2025-9-3 10:16:5	\setting\map\map_info\hunyangdianguang1\info.txt	478	344	4	87de5229
837	7c9ad576	2025-9-7 17:22:35	\setting\map\map_info\hunyangdianguang2\trap\to_sanxiazhandao2.txt	363	130	4	e6b5f4ca
838	7c9c2e3b	2025-9-3 10:16:9	\setting\downloader\reslist\map\huaishuishazhou\element_res.txt	9872	1827	4	c5358da7
839	7ca81b5c	2025-9-3 10:16:5	\setting\map\map_info\hunyangdianan2\info.txt	468	339	4	e62bc0c2
840	7d2033ca	2025-9-3 10:16:5	\setting\map\map_info\menpaijingjichang_kunlun\info.txt	1348	444	4	6b406619
841	7d3c520c	2025-9-3 10:16:2	\setting\task\merchant\newtype_collectitem.txt	1374	736	4	112df538
842	7d5e6dd5	2025-9-3 10:16:5	\setting\map\map_info\hupanzhulin_1_byxzhx\info.txt	584	372	4	28e76675
843	7da5d26e	2025-9-3 10:16:5	\setting\map\map_info\yuanshisenlin_2_wxgm\info.txt	468	325	4	2fe13942
844	7dacd79a	2025-9-3 10:16:9	\setting\downloader\reslist\map\mijing_2\element_res.txt	1334	377	4	a809577c
845	7de2fa03	2025-9-3 10:16:2	\setting\task\linktask\award_itemrate.txt	1190	406	4	d0deac5d
846	7debea06	2025-9-3 10:16:9	\setting\downloader\reslist\map\yaowangdong\element_res.txt	3561	758	4	ee1a7d0e
847	7e2541fc	2025-9-7 17:22:33	\setting\battle\map\pingyuan\houying3junyiguan.txt	35	35	0	62d30baf
848	7e77f68f	2025-9-7 17:22:33	\setting\item\001\other\permititemincarrier.txt	27	27	0	9c1d1a4b
849	7e80bcaf	2025-9-3 10:53:15	\setting\player\repute.xml	26091	2458	4	dd5f268e
850	7ebde665	2025-9-7 17:22:35	\setting\map\map_info\hanshangucha\npc\lvshuijing.txt	55	51	4	85b69a0f
851	7ed42fed	2025-9-7 17:22:34	\setting\downloader\reslist\map\gumu3\setting_res.txt	57244	5225	4	4978b3fc
852	7efd354f	2025-9-7 17:22:33	\setting\map\map_info\baihutangsanceng_1\info.txt	315	238	4	1146b2bb
853	7f18e628	2025-9-7 17:22:29	\setting\partner\npcexp.txt	317	186	4	a1dbd792
854	7f2e0e3c	2025-9-3 10:16:5	\setting\map\map_info\guzhanchang\info.txt	1575	593	4	b99b9488
855	7f3c01f7	2025-9-7 17:22:35	\setting\map\map_info\wangukuchi\trap\to_mobeicaoyuan.txt	349	123	4	5d6b0e7a
856	7f467393	2025-9-7 17:22:35	\setting\map\map_info\zhanchang_pingyuan_xiangyang\trap\houying3_daying3.txt	293	129	4	9b40fb66
857	7f7ebf08	2025-9-3 10:16:1	\setting\mission\castlefight\npcinfo.txt	1902	760	4	a56772fd
858	7f914497	2025-9-7 17:22:30	\setting\downloader\reslist\task_npc_03.txt	2179	338	4	8524ba7f
859	7f9a14bc	2025-9-3 10:16:5	\setting\map\map_info\xuezhangzhunbei\info.txt	295	230	4	ad24831c
860	7f9c368b	2025-9-3 10:16:0	\setting\map\worldmap_mark_800.txt	3977	2234	4	4a4d44b7
861	7fd2161a	2025-9-3 10:16:5	\setting\task\treasuremapex\maplist\1starmaps.txt	173	173	0	79adf997
862	7fe70e01	2025-9-3 10:16:5	\setting\task\newcalendar\time\huadeng.txt	88	84	4	22edc144
863	7ffeea0b	2025-9-3 10:16:2	\setting\task\random\entity_finditem.txt	1180	283	4	6f6ccc0c
864	801dc80b	2025-9-7 17:22:34	\setting\downloader\reslist\map\balingxian\setting_res.txt	11821	906	4	bd3d6535
865	80322150	2025-9-3 10:16:5	\setting\map\map_info\longhuhuanjing_1_tycjs4\info.txt	545	358	4	e0daf97b
866	8041dd44	2025-9-3 10:16:5	\setting\task\calendar\time\kuafusongjin.txt	186	170	4	2ccf2ac1
867	806a0c66	2025-9-7 17:22:30	\setting\player\res\f_weapon_leftweapon.txt	25908	1217	4	1b402d91
868	807d0bb1	2012-7-3 18:8:24	\setting\chat\chatsent.flt	8331	4453	4	dcfa8d91
869	8086a0f9	2025-9-7 17:22:34	\setting\map\map_info\baihutangsanceng_2\trap\to_exit.txt	455	158	4	b569193e
870	809189b1	2025-9-3 10:16:1	\setting\boss\hellxoyo\duoduo.ini	1939	556	4	a4c6a27f
871	8095b291	2025-9-7 17:22:34	\setting\downloader\reslist\map\shiguzhen\setting_res.txt	16462	1337	4	6af79ac7
872	8097767f	2025-9-3 10:16:9	\setting\downloader\reslist\map\fengxiangfu1\element_res.txt	27014	4413	4	220e6827
873	80b05795	2025-9-7 17:22:33	\setting\map\map_info\wudujiao_shinei\info.txt	229	175	4	92bb7e25
874	80e12945	2025-9-7 17:22:34	\setting\item\001\extern\value\strengthen_value.txt	182	118	4	fb9976f
875	80f53ad1	2025-9-3 10:16:5	\setting\map\map_info\hupanzhulin_1_jld\info.txt	514	350	4	23c9f841
876	8118987a	2025-9-3 10:16:9	\setting\downloader\reslist\map\tangmen\element_res.txt	9190	1951	4	f521903b
877	81986f60	2025-9-3 10:16:1	\setting\boss\gaojidadao\yangliu.ini	646	286	4	c17a2634
878	81e39939	2025-9-3 10:16:4	\setting\item\001\zhenyuansetting\partnerconvert.txt	801	281	4	5c94b572
879	82114dd7	2025-9-3 10:16:9	\setting\downloader\reslist\map\shenshimengjing\element_res.txt	4570	1029	4	6b8f17f8
880	82367a0d	2025-9-3 10:16:5	\setting\map\map_info\tianrenjiao\info.txt	3565	1061	4	efd3b423
881	8240e404	2025-9-3 10:16:2	\setting\task\merchant\type_collectitem.txt	2057	943	4	e3e96e48
882	8266050e	2025-9-3 10:16:1	\setting\npc\carrier\tower.ini	1021	660	4	9ceac686
883	82708b2a	2025-9-3 10:16:9	\setting\downloader\reslist\map\duanshihuangling\element_res.txt	1655	476	4	610676a7
884	82819cba	2025-9-7 17:22:30	\setting\boss\xiakedao\jin.ini	126	118	4	820f2225
885	82abf6f2	2025-9-3 10:16:5	\setting\map\map_info\wudangpai_shinei\info.txt	386	292	4	8046f989
886	82c18d51	2025-9-3 10:16:4	\setting\map\map_info\diancangshan\info.txt	3650	1173	4	c774149f
887	82c58a82	2025-9-3 10:16:5	\setting\map\map_info\hunyangdianan1\info.txt	461	333	4	374b5774
888	835d6491	2025-9-7 17:22:30	\setting\player\res\player_act_shadow.txt	4259	915	4	b78ec773
889	835fa5a8	2025-9-3 10:16:4	\setting\map\map_info\balingxian\info.txt	7148	2167	4	a97e5792
890	83936b33	2025-9-7 17:22:34	\setting\map\map_info\dasanguan\npc\meiguihongju.txt	83	71	4	1d9fb46b
891	839cd348	2025-9-3 10:16:5	\setting\map\map_info\liansaihuichang\info.txt	704	340	4	2a62f36e
892	83d9388e	2025-9-3 10:16:5	\setting\task\newcalendar\time\wulinliansai.txt	2709	358	4	d951b640
893	84705101	2025-9-3 10:16:5	\setting\npc\droprate\gaojidadao\baoyu.txt	435	240	4	4d0c4b2c
894	847cc562	2025-9-3 10:16:1	\setting\player\gb_sportbuf_def.txt	307	272	4	7c02a71f
895	847e3ab0	2025-9-3 10:16:5	\setting\map\map_info\longmenzhen\info.txt	6771	2156	4	44a25398
896	84b1648f	2025-9-3 10:16:9	\setting\downloader\reslist\map\baihutangyiceng\element_res.txt	1443	396	4	27822058
897	84ef9e28	2025-9-7 17:22:33	\setting\item\001\zhenyuansetting\levelsetting.txt	2371	476	4	4517bc6
898	854c6b48	2025-9-3 10:16:9	\setting\downloader\reslist\map\liansaijingjichang3\element_res.txt	183	142	4	3569fb7d
899	8573dff0	2025-9-3 10:16:5	\setting\map\map_info\huashan\info.txt	2012	737	4	630fb9cc
900	85b6aff6	2025-9-7 17:22:30	\setting\downloader\reslist\base.txt	12837	2603	4	bb07f0e6
901	85c14889	2025-9-7 17:22:35	\setting\map\map_info\wangukuchi\trap\to_dunhuanggucheng.txt	363	130	4	e6b5f4ca
902	85cffcb2	2025-9-3 10:16:9	\setting\downloader\reslist\map\linanfu1\element_res.txt	32083	4858	4	d129780
903	85db5925	2025-9-3 10:16:9	\setting\item\001\extern\change\switchwuqi.txt	48503	7527	4	faf4c3b9
904	85ea8e74	2025-9-7 17:22:30	\setting\downloader\reslist\ui.txt	3924	1061	4	b22dd08b
905	85f0e633	2025-9-3 10:16:1	\setting\event\specialevent\awordonline.txt	340	253	4	7b703243
906	863836b4	2025-9-3 10:16:4	\setting\item\001\magic\magicattrib.txt	140696	16813	4	ff83ad13
907	8649a478	2025-9-3 10:16:9	\setting\downloader\reslist\map\fuliudong\element_res.txt	2658	657	4	d2db0bd7
908	86a58edb	2025-9-3 10:16:5	\setting\map\map_info\linanfu_shenfumishi\info.txt	460	338	4	e63fde9a
909	86de386b	2025-9-3 10:16:2	\setting\task\treasuremap\treasuremap_pos.txt	8473	1908	4	17510548
910	86eb3de6	2025-9-3 10:16:1	\setting\player\honor_level.txt	1782	453	4	909079a3
911	86edeafa	2025-9-3 10:16:9	\setting\downloader\reslist\map\hd_qingming\element_res.txt	3662	914	4	9b7bef51
912	8718d1de	2025-9-7 17:22:35	\setting\map\map_info\gumu\trap\to_yonglezhen.txt	213	113	4	da67a784
913	87481113	2025-9-7 17:22:30	\setting\player\res\m_weapon_leftweapon_effect_info.txt	10528	534	4	dd63f3d7
914	8754a363	2025-9-3 10:16:5	\setting\map\map_info\wulinleitai_fengxiang\info.txt	368	268	4	caa7c506
915	876c5411	2025-9-3 10:16:5	\setting\map\map_info\xiagu4\info.txt	1286	497	4	57dfe6f7
916	878d8723	2025-9-3 10:16:1	\setting\boss\task130to140\4592.ini	136	136	0	6c301bb6
917	87a0cbae	2025-9-7 17:22:34	\setting\map\map_info\baiyuetanmei1\trap\to_dayutai1.txt	349	123	4	5d6b0e7a
918	87addebd	2025-9-3 10:16:9	\setting\downloader\reslist\map\shenmibaoku\element_res.txt	5489	1141	4	499b637
919	87b9b347	2025-9-3 10:16:5	\setting\map\map_info\hunyangdianying2\info.txt	479	345	4	457891f2
920	87bed785	2025-9-3 10:16:5	\setting\map\map_info\duanshihuangling\info.txt	1615	647	4	238e1b95
921	87e1cee0	2025-9-7 17:22:35	\setting\map\map_info\wangukumei1\trap\to_mobeicaoyuan1.txt	349	123	4	5d6b0e7a
922	880038f8	2025-9-7 17:22:34	\setting\downloader\reslist\map\ganlugu_tongdao\setting_res.txt	3145	299	4	3fbcdc0
923	883e47be	2025-9-7 17:22:30	\setting\player\res\m_helm_head.txt	22766	4006	4	ce8c1f44
924	8846b59a	2025-9-3 10:16:5	\setting\map\map_info\longhuhuanjing_1_qxzs1\info.txt	480	339	4	cbe666ec
925	8851ab43	2025-9-3 10:16:9	\setting\downloader\reslist\map\pingyuanzhanchang_new\element_res.txt	3749	780	4	f1256952
926	88543a8c	2025-9-3 10:16:2	\setting\player\res\player_part.txt	242	173	4	b08c9ed1
927	887799a7	2025-9-3 10:16:5	\setting\npc\droprate\gaojidadao\75boss_jin.txt	1003	358	4	bdde12b6
928	88819724	2025-9-7 17:22:35	\setting\map\map_info\xueluomenhu2\trap\to_liangshanpo2.txt	363	130	4	e6b5f4ca
929	88db699b	2025-9-11 20:53:31	\setting\map\map_info\yunling\info.txt	374	284	4	916f52e2
930	88de9f63	2025-9-7 17:22:30	\setting\player\res\m_armor_body.txt	24575	4320	4	f3cb003f
931	88ecb176	2025-9-7 17:22:30	\setting\player\res\m_helm_head_info.txt	10446	667	4	20ddb0c0
